DW_LOCALIDADE;address_number;region_code;division;customer_address_1;city;country;state;region_name;division_name
5ef8e3ff5cc8bcc03fcd66a6e60c3912db0692f2f2ffa5a7f3ded10edd9980d1;10019678;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
74c895c3cfb4ea331b4c8bd6b579899a4c7202858f72f528a93000d0ddd11e96;10021986;4;2;S&PD-Special Accounts Sales;Livonia;US;MI;Central;Domestic
daaf2eb554866d360b678219d4e54a858ae536f20d1b368a2a6b50b62c2145eb;10009156;4;2;DBA Badlands Off Road Park;Attica;US;IN;Central;Domestic
78902dcb4b94bb1a1430a3b7d5b47002747f8b7f3cd788adb389ac6442a0dfa0;10019664;4;2;PO BOX 8808;MOLINE;US;IL;Central;Domestic
683c191119d466ff123f4c6ef1e6024101e596d8a21f23f88ae401f9226f850e;10015783;3;2;Attention: Anna Markert;Philadelphia;US;PA;Northeast;Domestic
2bc507b66e9fac91e0ae24cdc325bca4204d1cc90ee31b40acb31f96f6b17c83;10002137;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fa00ccea43b9d390cf0396abaa1333ce4008d64c4c53ec2d78cbe2e010568ade;10018623;2;2;17 Perry Road;Laurel;US;MS;Southern;Domestic
eeed4bf92534b4dad355ed15ffa0bcfd4b3484b5b6be8e29f3fb9bf5d60107d0;10013252;2;2;Dallas PDC #15;Irving;US;TX;Southern;Domestic
2c640d5aa31f4da2666cfea9529bb7598c1e0e8e2636cd436bce744734c6abb1;10011198;3;2;703 Waverly Street;Framingham;US;MA;Northeast;Domestic
2267da2cc7a6b34030c29a5116377daca6989bc444e55e5d3ed473e40fc0972e;10014059;5;1;nao informado;nao informado;nao informado;nao informado;International;International
c781e8c233095909bc17fc10da9fd59434b0cb3045a91f4897c52005402a1651;10009647;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
ad2ae048c423c47c033292492cd7778de577e9db73d00f032150ae587732d88e;10021977;4;2;Attention  Accounts Payable Department;Overland Park;US;KS;Central;Domestic
22b20d3d7c95cd47f7dc85f34db70d21367d4047649b073b9a005810ffeb67d2;10010935;4;2;877 1st Avenue NW;Sioux Center;US;IA;Central;Domestic
456140c2beba7b09261f24b46503f8b4f4eed612437f84326681ec47b04b59e7;10007457;5;1;nao informado;nao informado;nao informado;nao informado;International;International
6abf05666864a13651fc2839cc2c3b73886884112ef1732415679a78ba63a5b5;10021422;1;2;3251 East Imperial Highway;Brea;US;CA;Western;Domestic
8ea38d4f060b271d326a1c7a8ba351ea4991d50f95b68478fab5078069a0182c;10021936;2;2;7779 Dixie Highway;Louisville;US;KY;Southern;Domestic
defbdc9270b7dff9466c82746e8ee209a289e61537f3986404184a17a2e19818;10006916;5;1;nao informado;nao informado;nao informado;nao informado;International;International
3e2cac2a7a94ea5ef428076e552f354798989f7b50d3c19156555a5d07b09842;10021242;5;1;nao informado;nao informado;nao informado;nao informado;International;International
b99659b85baa71c881aed383f73d9ec43a202049f9ea901b23d526a232678ecb;10012157;5;1;nao informado;nao informado;nao informado;nao informado;International;International
dfc425932f145ef32799134a4ee1f7c41afb20ee622f80415e4964b0a5c86d07;10025051;1;2;1301 East 64th Avenue;Anchorage;US;AK;Western;Domestic
f8b2759c8fbd6d418ca42b6768ca6c696198092f13a4e5e455d4657692dd2ea3;10026055;4;2;5100 Highway 93 South;Eau Claire;US;WI;Central;Domestic
8d39afc9282d66c3187994591d15b794347559293364c9256314e1217e064c93;10023783;2;2;PO Box 7647;Pine Bluff;US;AR;Southern;Domestic
0426ac35902180025c2bf80f5b3d6837af62c771978ff376e60b877c06b2bff8;10007577;3;2;2621 State Route 57;Stewartsville;US;NJ;Northeast;Domestic
8fe446221dde230bc4907d35eff99a9ddaee310ae4b363318d8a8fd3989d0652;10021111;5;1;nao informado;nao informado;nao informado;nao informado;International;International
44d6d36ff2242fcdb50cd476257ea387cf43a4536c6be85ef13c7ae60b08edf8;10009656;1;2;PO Box 450;Trinity Center;US;CA;Western;Domestic
0776914113729beda7984715f2969d723a33eab7d0c8c0169e550db6c61825cd;10021668;4;2;13208 East 40 Highway;Independence;US;MO;Central;Domestic
5014b6ba0f3ea513679108c2ad103e256f6a5fbe8919e8604e286c412fb48124;10026532;4;2;500 Highway 18 West;Garner;US;IA;Central;Domestic
e7c7322468b6b52a4a8e7defd4733ebc858f684672fd6d06a0bba6684e038940;10015824;4;2;PO Box 7005;South Bend;US;IN;Central;Domestic
e28ac81be830303a9fd3157cb4170e9320bf3eb36f19222c0c52b0fcbdc4361b;10014739;2;2;Division of Parkhurst;Tulsa;US;OK;Southern;Domestic
8f8f1bbaf4f3dc94051d97915e1715c7b1ab015b71716ace55412a0ea9ece3de;10018868;5;1;PO Box 871 Safat;nao informado;AU;nao informado;International;International
9ff21b2f640071e213d0c20f178108a9f5329bf527087753fda474edccb28168;10020306;5;1;nao informado;nao informado;nao informado;nao informado;International;International
1f5f6263003eac15d37ee8eeb2e18e662e6385beddd57ef7e44deb4bd83a7672;10020390;4;2;16241 South Us 27;Lansing;US;MI;Central;Domestic
291a6115a49a70f3ef9ae5da8706909bca47c0fc32563fee9c1a133a4cde15a1;10023793;2;2;PO Box 249;Holden;US;LA;Southern;Domestic
1263099df181b509f5ce793c478545ca17af5d706e611e7f0ea77a914898f29e;10020247;5;1;nao informado;nao informado;nao informado;nao informado;International;International
aa972b39432ba20045d3ecdff39b8b4eebca91582f28456cccb55c48a6b15c21;10013765;4;2;5821 Hampton Avenue;St Louis;US;MO;Central;Domestic
f365329be9b2cbca9b7ebdb0b9c3affb672c1697b88f9431b32efafdf0c14bcc;10020266;5;1;nao informado;nao informado;nao informado;nao informado;International;International
7c71602ebd377d4cf67843c95b4066ab620f45ddc6c1a95ed375c6b1faeb4bba;10009606;5;1;PO Box 105;Kilsyth;UK;nao informado;International;International
5e56426e96b6ec7b18cf6e0a1026647766daa3c409b254930be638cfb45cdca4;10011623;5;1;nao informado;nao informado;nao informado;nao informado;International;International
1bf9285aa4de890cc1049fcc009dd2046536220ef3ca0947472ccade24cd907a;10025024;5;1;nao informado;nao informado;nao informado;nao informado;International;International
99ac4133b398612475305ac7236c651c437afbaacf448c565ac61ff82c4d3dde;10021411;5;1;nao informado;nao informado;nao informado;nao informado;International;International
d5dc47e82888adbefd23239dee5aa423d891e3f9ed3042190ad1d4afb6ec0b05;10020909;4;2;Attention: Accounts Payable Department;Canton;US;OH;Central;Domestic
a529cebf9416636450d5b4c6afdbee2d94e34ee44fda067f51137d6d74a4eb07;10020448;0;1;1155 Mackay Street;Regina;CA;SK;Canada;International
64ebe9e168dd803d859e852687f29652e6517ac0c59a0b72389002c2965451a2;10011093;5;1;nao informado;nao informado;nao informado;nao informado;International;International
c350fa3cdab84d5b6e26b4eb38784a23b6f18c5f3936db5c0fbc1d16ae14f433;10007355;2;2;3601 Amarillo Boulevard East;Amarillo;US;TX;Southern;Domestic
e060759332f971e84cef514028f85f43d719533177244a3f524098bc15cd481a;10025249;2;2;7221 Highway 64;Memphis;US;TN;Southern;Domestic
9e0970eb38ca36cf987b053b68ad080894abddf237b68dacc909e1601b193b4d;10014540;5;1;Avda Bdo O'Higgins;1980 Santiago;UK;nao informado;International;International
eb30a475a44bd14217e3f79f9e5c048441f5c9ff6d6652ba40988c10a89b8353;10013870;5;1;nao informado;nao informado;nao informado;nao informado;International;International
fb822bd011295aeec0619b0783c1f29ce0834c46281fa0d80fa81325e3fd0547;10024499;2;2;8302 Jet Pilot;Houston;US;TX;Southern;Domestic
978810fbf2a823cbbb15f6fe9f495bf608d979eb723cb83a4cdfb9298dfde19e;10018885;1;2;128 So. 2nd Avenue;Pocatello;US;ID;Western;Domestic
7c5971d939a6d8ae69cce8628812c15305771252153678ad699d34f0e38aee6b;10008602;3;2;209 Sanford Road (Route 109);Wells;US;ME;Northeast;Domestic
caa54365bb5865a5865a44190d092eb3f77b1488dd287b5583e2f15fea7296bd;10005099;5;1;nao informado;nao informado;nao informado;nao informado;International;International
89dddd4acb829e600ce8988df02bb1fe17a7906df9ce7f26f78fe22b85371591;10007309;5;1;Limited Reg Number 28388;nao informado;UK;nao informado;International;International
26469bce233c8637243a094a894c038bd14d9b218f85b548b245c4db0ed136b1;10000480;1;2;Attention: Accounts Payable;Phoenix;US;AZ;Western;Domestic
e4658391eb3aee225a0cb6dab198f5777036f975f35c7983706369586a05b049;10026291;4;2;1880 N Westwood;Poplar Bluff;US;MO;Central;Domestic
b4a730375b857d06c8a97b3d25eb4e0fbc6e46381702d52491dc4649abfeaede;10018665;3;2;1028 Saunders Lane;Wester Chester;US;PA;Northeast;Domestic
5e6edefea47ae9d377a2bdde9cb11dba4ab5b8b8d0bbd1d341e01caeda5b3af0;10013079;5;1;nao informado;nao informado;nao informado;nao informado;International;International
4e064466c5f31eb5b134fd6aa6a75ede7ee1152f28e1d616bd62e18126e6633c;10005810;5;1;nao informado;nao informado;nao informado;nao informado;International;International
46b72dbd10eab85449e61ec15e147143aef79f1a0e511f773fb2f19b60a1443b;10021231;4;2;PO Box 460;Middlebury;US;IN;Central;Domestic
2714b2f993c96d9c9c81fbd46737c6e9d629708af8ac9a5ab5b74ff78e620315;10002220;0;1;1594 Nicholson Street;Prince George;CA;BC;Canada;International
e956ab3d8d60aa5ff65d16ea5cf8e810ebbbc4449c06a8c5d938d617b955f05c;10021283;5;1;nao informado;nao informado;nao informado;nao informado;International;International
887aa35966d4a891c06022c140c8ef634de2aec4003d2b3f25722419f8753c93;10002128;5;1;nao informado;nao informado;nao informado;nao informado;International;International
e5bdadc63fb537f34cbcc5d477ed95680d3c8bc1a118931cb58c02b65f96e083;10024550;4;2;PO Box 2017;Appleton;US;WI;Central;Domestic
d83e0b2d9c546c4e4365d0b121a2e75872798fce996a40ad4616911f990ae7fe;10005688;5;1;nao informado;nao informado;nao informado;nao informado;International;International
ca8d0341ca871a9d6c266ea61e51333a74999e9cf3d062add1b124221eea4b5c;10021804;5;1;nao informado;nao informado;nao informado;nao informado;International;International
553c0812d06cb168a83f3ccfe2f874af2b63650df13730b86f580d2d8fc19287;10021203;1;2;Los Angeles PDC #14;Costa Mesa;US;CA;Western;Domestic
dec901e4fd70de99590ebc16f3481a07fd018b1f3e846c964a9c93cdf5d3f718;10015793;1;2;3248 Auburn Boulevard;Sacramento;US;CA;Western;Domestic
19c55d0435bf5a6e5f08057378c24067c98ce03bb6019df8993651d28a73c80c;10000453;5;1;nao informado;nao informado;UK;nao informado;International;International
ac0f06d869de6d23b0e24bef969e71631a208d41c3c78075be509153d79be145;10019942;4;2;299 East Country Road 300 South;New Castle;US;IN;Central;Domestic
2b5038af7037f20eae6a7bd99d6c126e78b45b4685e04aabf075f49395f605fe;10023447;2;2;Attention:  Accounts Payable;Tulsa;US;OK;Southern;Domestic
7e0fdfd887e71c8cbd63d69a6620dfd971b7a8fb385d0ba08b172cc44ba852c0;10019913;0;1;10901 Macleod Trail South;Calgary;CA;AB;Canada;International
ee892088226094fec664a56050764f59f77e58a9d4d930beafc64b9d6c2572c2;10027082;0;1;9111 41 Avenue;Edmonton;CA;AB;Canada;International
d77149bbb9743ce34a95ed70a84fc24e95079d75d80b184411a265cadff01a64;10018146;0;1;Box 1178;Fort Macleod;CA;AB;Canada;International
cc059c93a1b058ea953c5d17cd6d97e75a6b6947ea795f82af7ab1da2cae6351;10023495;5;1;nao informado;nao informado;nao informado;nao informado;International;International
c169929434185b52f2b0cccf16c6d326450b61410a6411479566cae969c32c4b;10022434;1;2;PO Box 958;Placentia;US;CA;Western;Domestic
df3001529fddacb5ec2f40daca8db16d17190cba8d52d51c1a1f39d06c838ebc;10023003;4;2;400 Jay Street;Coldwater;US;MI;Central;Domestic
05d7ae222f66f5874bb006c8677ea4a6d59aaf4da4547f0f2c6dbc83161bde7a;10019682;4;2;PO Box 409;Lennox;US;SD;Central;Domestic
fd645cb9191d6ad04fce7574f1d113f1c8eaeafc8f01ac99ffda996131f3d337;10026062;2;2;2301 Central Parkway;Houston;US;TX;Southern;Domestic
c72074abfef3fb8052e5f68103abfd5e08e95c0ea3c83a6aa21ffd35556d8650;10009633;5;1;nao informado;nao informado;UK;nao informado;International;International
d644beac21da3a52519106f0bf02296525b8cf86d27df4aaf32c7057836ec9f1;10025296;4;2;666  South Thompson Road;Sun Prairie;US;WI;Central;Domestic
fa60f921eb40d12e1d627ee8a24bd229b0706edb902bb4af12c32627c75b6ef2;10024915;5;1;nao informado;nao informado;nao informado;nao informado;International;International
4b799648b027c8f96aaab857110c7b22d41f03e2fae3e037136ff19e1cf60c69;10020849;5;1;nao informado;nao informado;nao informado;nao informado;International;International
9f3e3b716bb63a0460a6803b971ad3b4924fadd58267d404ae1c3cc5ee9d5d1a;10009863;5;1;PO Box 065;Beijing 100088;UK;nao informado;International;International
0797d437520ab0977b665b874a7d3b82ce4800ba374f0cb9af149cf128c2a012;10019194;5;1;nao informado;nao informado;nao informado;nao informado;International;International
a30e65eaeacfc36e0b026089c4324aae8bb3cd1d1c9407353a5df00273d752ee;10002153;5;1;nao informado;nao informado;nao informado;nao informado;International;International
ca510769a0ca5ea1a4d322dd8efc37500122cf4fc18d3939f0b3f533fdee2ca3;10023516;2;2;2900 Northwest 73rd Street;Miami;US;FL;Southern;Domestic
17d89d76e243d9e160a264089c07383f0bd8d0d50d6a82ccee793622eb067c44;10007117;5;1;8F No.19 Chang Chun Road;Taipei;AU;nao informado;International;International
e49de336c5dd57b0d187e8383fa4081d10ca50d1ee382dd575ce4b0dabb30de5;10020492;5;1;nao informado;nao informado;nao informado;nao informado;International;International
